"","Time","Temp","DO","Q"
"320",2018-08-17 12:46:00,16.762607,9.647776,1.028101
"321",2018-08-17 12:51:00,16.804954,9.674134,1.027383
"322",2018-08-17 12:56:00,16.914997,9.685474,1.027239
"323",2018-08-17 13:01:00,17.058768,9.710082,1.026764
"324",2018-08-17 13:06:00,17.134824,9.750061,1.02705
"325",2018-08-17 13:11:00,17.185506,9.757472,1.026746
"326",2018-08-17 13:16:00,17.253054,9.775744,1.026508
"327",2018-08-17 13:21:00,17.303695,9.841859,1.028153
"328",2018-08-17 13:26:00,17.345883,9.827221,1.027319
"329",2018-08-17 13:31:00,17.396493,9.851678,1.027507
"330",2018-08-17 13:36:00,17.430224,9.85681,1.02806
"331",2018-08-17 13:41:00,17.413359,9.803877,1.026528
"332",2018-08-17 13:46:00,17.421792,9.800965,1.027449
"333",2018-08-17 13:51:00,17.455517,9.780982,1.026581
"334",2018-08-17 13:56:00,17.480806,9.805714,1.028065
"335",2018-08-17 14:01:00,17.489235,9.777727,1.028018
"336",2018-08-17 14:06:00,17.506091,9.755263,1.027554
"337",2018-08-17 14:11:00,17.590344,9.784744,1.02875
"338",2018-08-17 14:16:00,17.657715,9.761643,1.02705
"339",2018-08-17 14:21:00,17.725058,9.771992,1.027248
"340",2018-08-17 14:26:00,17.78396,9.785294,1.027431
"341",2018-08-17 14:31:00,17.85966,9.801303,1.028123
"342",2018-08-17 14:36:00,17.943732,9.797741,1.027418
"343",2018-08-17 14:41:00,18.002558,9.802853,1.027583
"344",2018-08-17 14:46:00,18.019361,9.780338,1.027573
"345",2018-08-17 14:51:00,18.036163,9.732836,1.025673
"346",2018-08-17 14:56:00,18.08656,9.765866,1.027713
"347",2018-08-17 15:01:00,18.178916,9.751293,1.026542
"348",2018-08-17 15:06:00,18.18731,9.765191,1.028434
"349",2018-08-17 15:11:00,18.212489,9.714917,1.027002
"350",2018-08-17 15:16:00,18.237664,9.706438,1.02613
"351",2018-08-17 15:21:00,18.237664,9.723098,1.027087
"352",2018-08-17 15:26:00,18.246055,9.6953,1.026584
"353",2018-08-17 15:31:00,18.313169,9.697695,1.026764
"354",2018-08-17 15:36:00,18.397028,9.727864,1.027055
"355",2018-08-17 15:41:00,18.430561,9.724947,1.027136
"356",2018-08-17 15:46:00,18.430561,9.716599,1.027576
"357",2018-08-17 15:51:00,18.430561,9.683293,1.026577
"358",2018-08-17 15:56:00,18.422178,9.677789,1.027461
"359",2018-08-17 16:01:00,18.422178,9.66949,1.02836
"360",2018-08-17 16:06:00,18.430561,9.633584,1.027378
"361",2018-08-17 16:11:00,18.430561,9.608842,1.026861
"362",2018-08-17 16:16:00,18.438943,9.581399,1.026819
"363",2018-08-17 16:21:00,18.455707,9.575851,1.028221
"364",2018-08-17 16:26:00,18.49761,9.594839,1.028378
"365",2018-08-17 16:31:00,18.556259,9.567244,1.02755
"366",2018-08-17 16:36:00,18.631639,9.575217,1.02685
"367",2018-08-17 16:41:00,18.69862,9.586024,1.027511
"368",2018-08-17 16:46:00,18.732102,9.55858,1.026156
"369",2018-08-17 16:51:00,18.765579,9.572212,1.027655
"370",2018-08-17 16:56:00,18.782316,9.558505,1.027667
"371",2018-08-17 17:01:00,18.807418,9.550275,1.027714
"372",2018-08-17 17:06:00,18.824151,9.528424,1.027706
"373",2018-08-17 17:11:00,18.832517,9.517519,1.027702
"374",2018-08-17 17:16:00,18.840883,9.490332,1.02766
"375",2018-08-17 17:21:00,18.849248,9.479477,1.028115
"376",2018-08-17 17:26:00,18.857613,9.46052,1.027634
"377",2018-08-17 17:31:00,18.865978,9.449703,1.028088
"378",2018-08-17 17:36:00,18.874342,9.430813,1.026693
"379",2018-08-17 17:41:00,18.899434,9.430787,1.028132
"380",2018-08-17 17:46:00,18.924522,9.414614,1.027702
"381",2018-08-17 17:51:00,18.941246,9.385067,1.026763
"382",2018-08-17 17:56:00,18.957969,9.371665,1.027689
"383",2018-08-17 18:01:00,18.983051,9.363624,1.027737
"384",2018-08-17 18:06:00,19.00813,9.347585,1.028222
"385",2018-08-17 18:11:00,19.016489,9.312961,1.027251
"386",2018-08-17 18:16:00,19.033206,9.29172,1.028611
"387",2018-08-17 18:21:00,19.041564,9.265253,1.028115
