"","Time","Temp","DO","Q"
"397",2018-09-27 01:57:00,20.215068,7.284722,0.986401
"398",2018-09-27 02:02:00,20.198405,7.276639,0.985934
"399",2018-09-27 02:07:00,20.181742,7.286727,0.986675
"400",2018-09-27 02:12:00,20.173411,7.288745,0.987032
"401",2018-09-27 02:17:00,20.148414,7.28268,0.986171
"402",2018-09-27 02:22:00,20.140081,7.296826,0.986958
"403",2018-09-27 02:27:00,20.115082,7.308974,0.987305
"404",2018-09-27 02:32:00,20.098415,7.313029,0.986516
"405",2018-09-27 02:37:00,20.073413,7.313033,0.986434
"406",2018-09-27 02:42:00,20.056744,7.311012,0.985994
"407",2018-09-27 02:47:00,20.040073,7.302918,0.986278
"408",2018-09-27 02:52:00,20.023402,7.313055,0.986644
"409",2018-09-27 02:57:00,20.006731,7.304963,0.985803
"410",2018-09-27 03:02:00,19.981721,7.31714,0.985774
"411",2018-09-27 03:07:00,19.95671,7.323249,0.986468
"412",2018-09-27 03:12:00,19.940035,7.315155,0.986003
"413",2018-09-27 03:17:00,19.91502,7.333451,0.986751
"414",2018-09-27 03:22:00,19.906681,7.323308,0.986304
"415",2018-09-27 03:27:00,19.881664,7.323344,0.986221
"416",2018-09-27 03:32:00,19.856644,7.323384,0.985765
"417",2018-09-27 03:37:00,19.839963,7.327471,0.986102
"418",2018-09-27 03:42:00,19.81494,7.339706,0.987197
"419",2018-09-27 03:47:00,19.789915,7.339756,0.98674
"420",2018-09-27 03:52:00,19.764888,7.333714,0.985883
"421",2018-09-27 03:57:00,19.739859,7.339868,0.986202
"422",2018-09-27 04:02:00,19.723171,7.343976,0.986165
"423",2018-09-27 04:07:00,19.706483,7.335889,0.986075
"424",2018-09-27 04:12:00,19.681448,7.342054,0.98602
"425",2018-09-27 04:17:00,19.656412,7.342126,0.985565
"426",2018-09-27 04:22:00,19.631373,7.360519,0.986311
"427",2018-09-27 04:27:00,19.614679,7.364648,0.986274
"428",2018-09-27 04:32:00,19.589636,7.358616,0.985792
"429",2018-09-27 04:37:00,19.564591,7.364816,0.985737
"430",2018-09-27 04:42:00,19.547893,7.368954,0.986447
"431",2018-09-27 04:47:00,19.514494,7.371119,0.985974
"432",2018-09-27 04:52:00,19.489442,7.383468,0.985946
"433",2018-09-27 04:57:00,19.472739,7.39376,0.987057
"434",2018-09-27 05:02:00,19.456036,7.37952,0.986193
"435",2018-09-27 05:07:00,19.430978,7.385756,0.986138
"436",2018-09-27 05:12:00,19.405918,7.398141,0.986857
"437",2018-09-27 05:17:00,19.38921,7.390034,0.985648
"438",2018-09-27 05:22:00,19.364146,7.402431,0.986738
"439",2018-09-27 05:27:00,19.347435,7.388191,0.985504
"440",2018-09-27 05:32:00,19.330723,7.392363,0.98584
"441",2018-09-27 05:37:00,19.305653,7.398629,0.986158
"442",2018-09-27 05:42:00,19.280581,7.404904,0.986104
"443",2018-09-27 05:47:00,19.255506,7.411188,0.986422
"444",2018-09-27 05:52:00,19.238788,7.403088,0.985588
"445",2018-09-27 05:57:00,19.222069,7.438075,0.987176
"446",2018-09-27 06:02:00,19.188627,7.421829,0.985878
"447",2018-09-27 06:07:00,19.171904,7.4322,0.986985
"448",2018-09-27 06:12:00,19.146818,7.444697,0.987703
