DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2018-08-31                21:25:14.513              242.89252910              5829.420698               1535750714.514            0                         963                       1.4809076666E+02          4.5000253279E+01          4.4999382019E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9681806963E+04          1.0000000000E+00          1.0600000000E+02          2.3396979035E-01          2.3584952287E-01          2.4287296785E-03          2.1482059247E-03          -8.3597917764E+01         -8.3597917764E+01         -5.3693517200E+01         -3.3950736902E+01         -1.0412089477E+01         2.0175865212E-01          2.0387127310E-01          -6.2304645199E+01         -2.8574703887E+01         -2.9161199975E+02         -2.1886059481E+02         0.0000000000E+00          6.5627374567E-01          4.3939700600E+02          4.4449568696E+02          4.9812433997E+00          -2.7315000282E+00         -6.3740070636E+00         -5.3065537402E+00         -5.4097915502E+00         2.6779966918E+02          7.9246464391E+00          2.9086348130E-01          4.6993498671E-01          5.3504631403E+01          4.0032698486E+01          4.0354120097E+01          0.0000000000E+00          4.5461583068E-02          -1.4225723761E+00         6.2803196495E-02          2.3866035637E-04          2.1782743850E-01          6.6304679025E-01          -3.4761364993E-01         4.0257791962E-03          3.6041229805E-03          -1.6200933111E+00         
2018-08-31                21:25:15.842              242.89254447              5829.421067               1535750715.842            0                         963                       1.4791441593E+02          4.5000297546E+01          4.4999382019E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9525843986E+04          1.0000000000E+00          1.5000000000E+02          1.7474194783E-01          1.7615484072E-01          1.9679833662E-03          1.6486845072E-03          -5.8115102180E+00         -5.8115102180E+00         -4.9027996292E+01         -3.0591747649E+01         -9.1981818919E+00         1.4807814746E-01          1.4964475658E-01          -1.9566951165E+01         -2.5445366508E+01         -2.7492700057E+02         -2.1796668217E+02         0.0000000000E+00          6.5935999224E-01          4.3939700600E+02          4.4449568696E+02          4.9812433997E+00          -2.7315000282E+00         -6.3740070636E+00         -5.3065537402E+00         -5.4097915502E+00         2.6779966918E+02          7.9246464391E+00          2.3012205463E-01          3.4977192332E-01          3.9998620154E+01          4.0220959527E+01          4.0543197125E+01          0.0000000000E+00          4.2078622783E-02          -1.4282462881E+00         4.3685890812E-02          1.5978127723E-04          1.7615409509E-01          6.6556020427E-01          -3.2223148645E-01         6.3907442472E-03          4.0865399754E-03          -2.4986876878E-01         
2018-08-31                21:25:17.163              242.89255976              5829.421434               1535750717.163            0                         963                       1.4792220712E+02          4.5000297546E+01          4.4999382019E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9429681855E+04          1.0000000000E+00          1.0600000000E+02          1.7474194783E-01          1.7615484072E-01          1.9679833662E-03          1.6486845072E-03          -5.8115102180E+00         -5.8115102180E+00         -4.9027996292E+01         -3.0591747649E+01         -9.1981818919E+00         1.4807814746E-01          1.4964475658E-01          -1.9566951165E+01         -2.5445366508E+01         -2.7492700057E+02         -2.1796668217E+02         0.0000000000E+00          6.5935999224E-01          4.3939700600E+02          4.4449568696E+02          4.9812433997E+00          -2.7315000282E+00         -6.3740070636E+00         -5.3065537402E+00         -5.4097915502E+00         2.6779966918E+02          7.8685717345E+00          2.3012205463E-01          3.4977192332E-01          3.9998620154E+01          4.0220959527E+01          4.0543197125E+01          0.0000000000E+00          4.2078622783E-02          -1.4282462881E+00         4.3685890812E-02          1.5978127723E-04          1.7615409509E-01          6.6556020427E-01          -3.2223148645E-01         6.3907442472E-03          4.0865399754E-03          -2.4986876878E-01         
2018-08-31                21:25:17.651              242.89256542              5829.421570               1535750717.652            0                         963                       1.4794519043E+02          4.5000297546E+01          4.4999382019E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9419365234E+04          1.0000000000E+00          1.0500000000E+02          1.7474194783E-01          1.7615484072E-01          1.9679833662E-03          1.6486845072E-03          -5.8115102180E+00         -5.8115102180E+00         -4.9027996292E+01         -3.0591747649E+01         -9.1981818919E+00         1.4807814746E-01          1.4964475658E-01          -1.9566951165E+01         -2.5445366508E+01         -2.7492700057E+02         -2.1796668217E+02         0.0000000000E+00          6.5935999224E-01          4.3537564326E+02          4.4045202451E+02          4.9359280739E+00          -2.7315000282E+00         -6.3740070636E+00         -5.3065537402E+00         -5.4097915502E+00         2.6535011052E+02          7.8685717345E+00          2.3012205463E-01          3.4977192332E-01          3.9998620154E+01          4.0220959527E+01          4.0543197125E+01          0.0000000000E+00          4.2078622783E-02          -1.4282462881E+00         4.3685890812E-02          1.5978127723E-04          1.7615409509E-01          6.6556020427E-01          -3.2223148645E-01         6.3907442472E-03          4.0865399754E-03          -2.4986876878E-01         
2018-08-31                21:25:18.138              242.89257105              5829.421705               1535750718.139            0                         963                       1.4796200170E+02          4.5000297546E+01          4.4999382019E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9417949054E+04          1.0000000000E+00          1.0600000000E+02          1.7474194783E-01          1.7615484072E-01          1.9679833662E-03          1.6486845072E-03          -5.8115102180E+00         -5.8115102180E+00         -4.9027996292E+01         -3.0591747649E+01         -9.1981818919E+00         1.4807814746E-01          1.4964475658E-01          -1.9566951165E+01         -2.5445366508E+01         -2.7492700057E+02         -2.1796668217E+02         0.0000000000E+00          6.5935999224E-01          4.3537564326E+02          4.4045202451E+02          4.9348392024E+00          -2.9514986098E+00         -5.5278921588E+00         -5.2593014613E+00         -5.3459502282E+00         2.6535011052E+02          7.8430023533E+00          2.3012205463E-01          3.4977192332E-01          3.9998620154E+01          4.0220959527E+01          4.0543197125E+01          0.0000000000E+00          4.2078622783E-02          -1.4282462881E+00         4.3685890812E-02          1.5978127723E-04          1.7615409509E-01          6.6556020427E-01          -3.2223148645E-01         6.3907442472E-03          4.0865399754E-03          -2.4986876878E-01         
2018-08-31                21:25:19.479              242.89258656              5829.422078               1535750719.479            0                         963                       1.4796039915E+02          4.5000379880E+01          4.4999405543E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9388071086E+04          1.0000000000E+00          1.5000000000E+02          1.3419563256E-01          1.3528248690E-01          1.5539519064E-03          1.2520646723E-03          2.2204726640E+01          2.2204726640E+01          -4.0030420256E+01         -3.0320127439E+01         -8.4490244173E+00         1.1016198493E-01          1.1133483690E-01          7.7759521325E-01          -2.1970465645E+01         -2.6489104877E+02         -2.1769705247E+02         0.0000000000E+00          6.5921637306E-01          4.3537564326E+02          4.4045202451E+02          4.9348392024E+00          -2.9514986098E+00         -5.5278921588E+00         -5.2593014613E+00         -5.3459502282E+00         2.6535011052E+02          7.8430023533E+00          1.7664586968E-01          2.5749974120E-01          3.0756024526E+01          4.0212198757E+01          4.0535062944E+01          0.0000000000E+00          4.6096295034E-02          -1.4137975767E+00         1.1234108978E-04          1.9743265320E-04          1.3969103204E-01          6.6566874533E-01          -3.2289516735E-01         8.0176981552E-03          4.9702141742E-03          3.2524792372E+00          
2018-08-31                21:25:20.802              242.89260188              5829.422445               1535750720.802            0                         963                       1.4795783997E+02          4.5000511169E+01          4.4999443054E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9337359375E+04          1.0000000000E+00          1.0600000000E+02          1.3419563256E-01          1.3528248690E-01          1.5539519064E-03          1.2520646723E-03          2.2204726640E+01          2.2204726640E+01          -4.0030420256E+01         -3.0320127439E+01         -8.4490244173E+00         1.1016198493E-01          1.1133483690E-01          7.7759521325E-01          -2.1970465645E+01         -2.6489104877E+02         -2.1769705247E+02         0.0000000000E+00          6.5921637306E-01          4.3537564326E+02          4.4045202451E+02          4.9348392024E+00          -2.9514986098E+00         -5.5278921588E+00         -5.2593014613E+00         -5.3459502282E+00         2.6535011052E+02          7.8001306614E+00          1.7664586968E-01          2.5749974120E-01          3.0756024526E+01          4.0212198757E+01          4.0535062944E+01          0.0000000000E+00          4.6096295034E-02          -1.4137975767E+00         1.1234108978E-04          1.9743265320E-04          1.3969103204E-01          6.6566874533E-01          -3.2289516735E-01         8.0176981552E-03          4.9702141742E-03          3.2524792372E+00          
2018-08-31                21:25:21.280              242.89260742              5829.422578               1535750721.281            0                         963                       1.4795487213E+02          4.5000511169E+01          4.4999443054E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9323672852E+04          1.0000000000E+00          1.0500000000E+02          1.3419563256E-01          1.3528248690E-01          1.5539519064E-03          1.2520646723E-03          2.2204726640E+01          2.2204726640E+01          -4.0030420256E+01         -3.0320127439E+01         -8.4490244173E+00         1.1016198493E-01          1.1133483690E-01          7.7759521325E-01          -2.1970465645E+01         -2.6489104877E+02         -2.1769705247E+02         0.0000000000E+00          6.5921637306E-01          4.3297223812E+02          4.3801948529E+02          4.9075849517E+00          -2.9514986098E+00         -5.5278921588E+00         -5.2593014613E+00         -5.3459502282E+00         2.6388610882E+02          7.8001306614E+00          1.7664586968E-01          2.5749974120E-01          3.0756024526E+01          4.0212198757E+01          4.0535062944E+01          0.0000000000E+00          4.6096295034E-02          -1.4137975767E+00         1.1234108978E-04          1.9743265320E-04          1.3969103204E-01          6.6566874533E-01          -3.2289516735E-01         8.0176981552E-03          4.9702141742E-03          3.2524792372E+00          
2018-08-31                21:25:21.766              242.89261303              5829.422713               1535750721.766            0                         963                       1.4796432596E+02          4.5000511169E+01          4.4999443054E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9310589865E+04          1.0000000000E+00          1.0600000000E+02          1.3419563256E-01          1.3528248690E-01          1.5539519064E-03          1.2520646723E-03          2.2204726640E+01          2.2204726640E+01          -4.0030420256E+01         -3.0320127439E+01         -8.4490244173E+00         1.1016198493E-01          1.1133483690E-01          7.7759521325E-01          -2.1970465645E+01         -2.6489104877E+02         -2.1769705247E+02         0.0000000000E+00          6.5921637306E-01          4.3297223812E+02          4.3801948529E+02          4.9007570892E+00          -4.3386799249E+00         -4.9743848920E+00         -5.2959881671E+00         -5.3033570142E+00         2.6388610882E+02          7.8027772684E+00          1.7664586968E-01          2.5749974120E-01          3.0756024526E+01          4.0212198757E+01          4.0535062944E+01          0.0000000000E+00          4.6096295034E-02          -1.4137975767E+00         1.1234108978E-04          1.9743265320E-04          1.3969103204E-01          6.6566874533E-01          -3.2289516735E-01         8.0176981552E-03          4.9702141742E-03          3.2524792372E+00          
2018-08-31                21:25:23.091              242.89262837              5829.423081               1535750723.091            0                         963                       1.4796615009E+02          4.5000511169E+01          4.4999443054E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9283704244E+04          1.0000000000E+00          1.5000000000E+02          1.0621360795E-01          1.0707605897E-01          1.2117512951E-03          8.8427346466E-04          7.0777566534E+00          7.0777566534E+00          -3.3248217337E+01         -2.2847113454E+01         -7.0647459257E+00         7.7766764661E-02          7.8596499322E-02          1.2102320338E+00          -2.0213012326E+01         -2.4317221929E+02         -2.1564431477E+02         0.0000000000E+00          6.5950438167E-01          4.3297223812E+02          4.3801948529E+02          4.9007570892E+00          -4.3386799249E+00         -4.9743848920E+00         -5.2959881671E+00         -5.3033570142E+00         2.6388610882E+02          7.8027772684E+00          1.3266853849E-01          1.8768353458E-01          2.4352204453E+01          4.0229767282E+01          4.0553105568E+01          0.0000000000E+00          4.8475432581E-02          -1.4228121524E+00         1.5850349258E-03          1.7656275793E-04          1.0608571322E-01          6.6616002694E-01          -1.9874447731E-01         5.1168682216E-03          4.4108696444E-03          3.7324328429E-01          
2018-08-31                21:25:24.405              242.89264359              5829.423446               1535750724.406            0                         963                       1.4795375933E+02          4.5000511169E+01          4.4999443054E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9229481213E+04          1.0000000000E+00          1.0600000000E+02          1.0621360795E-01          1.0707605897E-01          1.2117512951E-03          8.8427346466E-04          7.0777566534E+00          7.0777566534E+00          -3.3248217337E+01         -2.2847113454E+01         -7.0647459257E+00         7.7766764661E-02          7.8596499322E-02          1.2102320338E+00          -2.0213012326E+01         -2.4317221929E+02         -2.1564431477E+02         0.0000000000E+00          6.5950438167E-01          4.3297223812E+02          4.3801948529E+02          4.9007570892E+00          -4.3386799249E+00         -4.9743848920E+00         -5.2959881671E+00         -5.3033570142E+00         2.6388610882E+02          7.7765354317E+00          1.3266853849E-01          1.8768353458E-01          2.4352204453E+01          4.0229767282E+01          4.0553105568E+01          0.0000000000E+00          4.8475432581E-02          -1.4228121524E+00         1.5850349258E-03          1.7656275793E-04          1.0608571322E-01          6.6616002694E-01          -1.9874447731E-01         5.1168682216E-03          4.4108696444E-03          3.7324328429E-01          
2018-08-31                21:25:24.894              242.89264924              5829.423582               1535750724.894            0                         963                       1.4795486450E+02          4.5000511169E+01          4.4999443054E+01          4.5013816833E+01          3.7687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9216330078E+04          1.0000000000E+00          1.0500000000E+02          1.0621360795E-01          1.0707605897E-01          1.2117512951E-03          8.8427346466E-04          7.0777566534E+00          7.0777566534E+00          -3.3248217337E+01         -2.2847113454E+01         -7.0647459257E+00         7.7766764661E-02          7.8596499322E-02          1.2102320338E+00          -2.0213012326E+01         -2.4317221929E+02         -2.1564431477E+02         0.0000000000E+00          6.5950438167E-01          4.3121602240E+02          4.3624505817E+02          4.8809040083E+00          -4.3386799249E+00         -4.9743848920E+00         -5.2959881671E+00         -5.3033570142E+00         2.6281633380E+02          7.7765354317E+00          1.3266853849E-01          1.8768353458E-01          2.4352204453E+01          4.0229767282E+01          4.0553105568E+01          0.0000000000E+00          4.8475432581E-02          -1.4228121524E+00         1.5850349258E-03          1.7656275793E-04          1.0608571322E-01          6.6616002694E-01          -1.9874447731E-01         5.1168682216E-03          4.4108696444E-03          3.7324328429E-01          
