"",".id","DateTime","temp","oxy"
"368","Blaine",2018-08-17 17:35:00,18.874342,9.430813
"369","Blaine",2018-08-17 17:40:00,18.899434,9.430787
"370","Blaine",2018-08-17 17:45:00,18.924522,9.414614
"371","Blaine",2018-08-17 17:50:00,18.941246,9.385067
"372","Blaine",2018-08-17 17:55:00,18.957969,9.371665
"373","Blaine",2018-08-17 18:00:00,18.983051,9.363624
"374","Blaine",2018-08-17 18:05:00,19.00813,9.347585
"375","Blaine",2018-08-17 18:10:00,19.016489,9.312961
"376","Blaine",2018-08-17 18:15:00,19.033206,9.29172
"377","Blaine",2018-08-17 18:20:00,19.041564,9.265253
"378","Blaine",2018-08-17 18:25:00,19.049922,9.238871
"379","Blaine",2018-08-17 18:30:00,19.041564,9.209967
"380","Blaine",2018-08-17 18:35:00,19.033206,9.14987
"381","Blaine",2018-08-17 18:40:00,19.024848,9.113522
"382","Blaine",2018-08-17 18:45:00,18.999771,9.067077
"383","Blaine",2018-08-17 18:50:00,18.999771,9.028542
"384","Blaine",2018-08-17 18:55:00,18.983051,8.972419
"385","Blaine",2018-08-17 19:00:00,18.96633,8.939477
"386","Blaine",2018-08-17 19:05:00,18.949608,8.868952
"387","Blaine",2018-08-17 19:10:00,18.924522,8.83901
"388","Blaine",2018-08-17 19:15:00,18.907797,8.769436
"389","Blaine",2018-08-17 19:20:00,18.874342,8.727641
"390","Blaine",2018-08-17 19:25:00,18.857613,8.703159
"391","Blaine",2018-08-17 19:30:00,18.832517,8.666597
"392","Blaine",2018-08-17 19:35:00,18.807418,8.622945
"393","Blaine",2018-08-17 19:40:00,18.790683,8.562631
"394","Blaine",2018-08-17 19:45:00,18.765579,8.541185
"395","Blaine",2018-08-17 19:50:00,18.732102,8.479313
"396","Blaine",2018-08-17 19:55:00,18.69862,8.432159
"397","Blaine",2018-08-17 20:00:00,18.665132,8.406502
"398","Blaine",2018-08-17 20:05:00,18.640013,8.336414
"399","Blaine",2018-08-17 20:10:00,18.606515,8.2972
"400","Blaine",2018-08-17 20:15:00,18.573012,8.24439
"401","Blaine",2018-08-17 20:20:00,18.547881,8.203335
"402","Blaine",2018-08-17 20:25:00,18.514368,8.151252
"403","Blaine",2018-08-17 20:30:00,18.472469,8.108704
"404","Blaine",2018-08-17 20:35:00,18.447325,8.061738
"405","Blaine",2018-08-17 20:40:00,18.405412,8.019775
"406","Blaine",2018-08-17 20:45:00,18.380259,7.993397
"407","Blaine",2018-08-17 20:50:00,18.338331,7.965149
"408","Blaine",2018-08-17 20:55:00,18.304781,7.908335
"409","Blaine",2018-08-17 21:00:00,18.271225,7.865075
"410","Blaine",2018-08-17 21:05:00,18.237664,7.828606
"411","Blaine",2018-08-17 21:10:00,18.204096,7.81179
"412","Blaine",2018-08-17 21:15:00,18.162128,7.765019
"413","Blaine",2018-08-17 21:20:00,18.128546,7.748393
"414","Blaine",2018-08-17 21:25:00,18.094958,7.699831
"415","Blaine",2018-08-17 21:30:00,18.061363,7.683394
"416","Blaine",2018-08-17 21:35:00,18.036163,7.645727
"417","Blaine",2018-08-17 21:40:00,18.002558,7.610525
"418","Blaine",2018-08-17 21:45:00,17.960541,7.590309
"419","Blaine",2018-08-17 21:50:00,17.935327,7.565694
"420","Blaine",2018-08-17 21:55:00,17.901701,7.53718
"421","Blaine",2018-08-17 22:00:00,17.868069,7.521218
"422","Blaine",2018-08-17 22:05:00,17.834431,7.492921
"423","Blaine",2018-08-17 22:10:00,17.800785,7.483267
"424","Blaine",2018-08-17 22:15:00,17.775546,7.452943
"425","Blaine",2018-08-17 22:20:00,17.741889,7.455659
"426","Blaine",2018-08-17 22:25:00,17.708225,7.439952
"427","Blaine",2018-08-17 22:30:00,17.682972,7.428205
"428","Blaine",2018-08-17 22:35:00,17.649295,7.418697
"429","Blaine",2018-08-17 22:40:00,17.624033,7.41311
"430","Blaine",2018-08-17 22:45:00,17.598767,7.389248
"431","Blaine",2018-08-17 22:50:00,17.573497,7.401969
"432","Blaine",2018-08-17 22:55:00,17.548223,7.378162
"433","Blaine",2018-08-17 23:00:00,17.522945,7.366567
"434","Blaine",2018-08-17 23:05:00,17.497663,7.361057
"435","Blaine",2018-08-17 23:10:00,17.472377,7.361613
"436","Blaine",2018-08-17 23:15:00,17.447086,7.362175
"437","Blaine",2018-08-17 23:20:00,17.421792,7.356685
"438","Blaine",2018-08-17 23:25:00,17.396493,7.369375
"439","Blaine",2018-08-17 23:30:00,17.37119,7.36389
"440","Blaine",2018-08-17 23:35:00,17.345883,7.34632
"441","Blaine",2018-08-17 23:40:00,17.320572,7.365057
"442","Blaine",2018-08-17 23:45:00,17.303695,7.357378
"443","Blaine",2018-08-17 23:50:00,17.278377,7.357973
"444","Blaine",2018-08-17 23:55:00,17.261495,7.350309
"445","Blaine",2018-08-18 00:00:00,17.23617,7.350913
"446","Blaine",2018-08-18 00:05:00,17.219284,7.367453
"447","Blaine",2018-08-18 00:10:00,17.193951,7.355959
"448","Blaine",2018-08-18 00:15:00,17.168614,7.362626
"449","Blaine",2018-08-18 00:20:00,17.15172,7.361022
